OBSPRED_ID,NoRWeST_ID,MonthYear,MonthlyMax,MonthlyMin,MonthlyMean,SD,Ndays,MaxDailyRange,SampleMonth,SampleYear
2777,MidSnake_2777,03-2011,6.53,0.41,2.045824373,0.730049365,31,4.03,3,2011
2777,MidSnake_2777,04-2011,6.83,1.5,3.662055556,0.505033437,30,4.64,4,2011
2777,MidSnake_2777,05-2011,10.19,3.14,5.461827957,0.581593405,31,6.26,5,2011
2777,MidSnake_2777,06-2011,14.26,4.32,8.061222222,1.595632251,30,6.84,6,2011
2777,MidSnake_2777,07-2011,17.79,7.39,12.33575269,0.783693804,31,8.64,7,2011
2777,MidSnake_2777,08-2011,18.74,8.36,13.05091398,0.769858847,31,7.71,8,2011
2778,MidSnake_2778,01-2011,3.35,0.02,1.273960573,0.890846349,31,2.11,1,2011
2778,MidSnake_2778,02-2011,3.74,-0.004,1.153940476,0.907316759,28,2.16,2,2011
2778,MidSnake_2778,03-2011,4.81,0.27,2.457258065,0.545523363,31,3.29,3,2011
2778,MidSnake_2778,04-2011,6.61,1.04,3.230722222,0.509655957,30,5.3,4,2011
2778,MidSnake_2778,05-2011,7.59,2.02,4.36516129,0.316669727,31,5.27,5,2011
2778,MidSnake_2778,06-2011,9.8,3.4,5.506425926,0.600251715,30,4.91,6,2011
2778,MidSnake_2778,07-2011,12.72,4.42,8.200017921,0.803674272,31,6.25,7,2011
2778,MidSnake_2778,08-2011,13.78,1.96,9.454695341,0.516689244,31,10.25,8,2011
2778,MidSnake_2778,09-2011,11.71,5.41,8.235185185,0.531351128,30,5.37,9,2011
2778,MidSnake_2778,10-2011,10.24,1.23,5.482007168,1.50546004,31,3.26,10,2011
2778,MidSnake_2778,11-2011,3.72,-0.03,1.7714,0.72226538,30,2.66,11,2011
2778,MidSnake_2778,12-2011,2.39,-0.03,0.701892593,0.503984122,30,1.79,12,2011
2779,MidSnake_2779,01-2011,2.79,0.05,0.882992832,0.578541992,31,2.02,1,2011
2779,MidSnake_2779,02-2011,2.23,0.05,0.891329365,0.515162804,28,1.18,2,2011
2779,MidSnake_2779,03-2011,4.48,0.16,1.976774194,0.631937194,31,2.28,3,2011
2779,MidSnake_2779,04-2011,5.02,1.34,3.074148148,0.241972688,30,3.52,4,2011
2779,MidSnake_2779,05-2011,7.21,1.94,4.147741935,0.48541601,31,3.9,5,2011
2779,MidSnake_2779,06-2011,12.34,3.22,6.976740741,1.26245334,30,5.82,6,2011
2779,MidSnake_2779,07-2011,14.17,6.15,10.42580645,0.801741518,31,5.61,7,2011
2779,MidSnake_2779,08-2011,15.29,8.56,11.87756272,0.730623552,31,4.52,8,2011
2779,MidSnake_2779,09-2011,12.82,7.19,9.88862963,0.815918738,30,3.82,9,2011
2779,MidSnake_2779,10-2011,11.41,0.93,5.824354839,2.28027782,31,2.86,10,2011
2779,MidSnake_2779,11-2011,3.24,0.02,0.808518519,0.520694438,30,1.56,11,2011
2779,MidSnake_2779,12-2011,0.71,-0.004,0.101811111,0.053977,30,0.66,12,2011
2780,MidSnake_2780,01-2011,1.75,0.05,0.784605735,0.453205097,31,1.18,1,2011
2780,MidSnake_2780,02-2011,1.31,0.02,0.46577381,0.386549913,28,0.67,2,2011
2780,MidSnake_2780,03-2011,1.53,0.19,0.929802867,0.225339047,31,0.71,3,2011
2780,MidSnake_2780,04-2011,1.94,0.82,1.473592593,0.125326201,30,1.01,4,2011
2780,MidSnake_2780,05-2011,4.74,1.26,2.474301075,0.672646835,31,1.98,5,2011
2780,MidSnake_2780,06-2011,10,2.71,5.292592593,0.905235262,30,4.86,6,2011
2780,MidSnake_2780,07-2011,10.68,4.81,7.489569892,0.430843696,31,4.93,7,2011
2780,MidSnake_2780,08-2011,12.05,6.15,8.881810036,0.760724394,31,3.63,8,2011
2780,MidSnake_2780,09-2011,10.46,5.53,7.977978214,0.718025169,30,3.19,9,2011
2780,MidSnake_2780,10-2011,9.9,-0.06,4.356992832,2.223763327,31,2.83,10,2011
2780,MidSnake_2780,11-2011,1.94,-0.06,0.169418519,0.244221702,30,1.78,11,2011
2780,MidSnake_2780,12-2011,0.35,-0.98,-0.292516931,0.26649413,30,0.65,12,2011
2781,MidSnake_2781,01-2011,1.91,-0.98,0.623009976,0.690608427,31,1.53,1,2011
2781,MidSnake_2781,02-2011,2.12,-0.17,0.619833333,0.494153507,28,0.89,2,2011
2781,MidSnake_2781,03-2011,2.95,0.16,1.290663082,0.413233421,31,1.15,3,2011
2781,MidSnake_2781,04-2011,4.48,0.96,2.577462963,0.291682582,30,2.89,4,2011
2781,MidSnake_2781,05-2011,7.49,1.91,4.098566308,0.532399989,31,3.8,5,2011
2781,MidSnake_2781,06-2011,10.56,2.79,5.644703704,0.826266147,30,5.23,6,2011
2781,MidSnake_2781,07-2011,11.17,4.58,8.464354839,0.625387437,31,4.99,7,2011
2781,MidSnake_2781,08-2011,12,6.5,9.281487455,0.647037621,31,3.24,8,2011
2781,MidSnake_2781,09-2011,9.53,5.84,7.846666667,0.332529896,13,2.9,9,2011
2782,MidSnake_2782,01-2011,1.2,-0.004,0.433132616,0.266226757,31,1.04,1,2011
2782,MidSnake_2782,02-2011,1.2,-0.004,0.488194444,0.338930234,28,0.5,2,2011
2782,MidSnake_2782,03-2011,1.31,0.07,0.740143369,0.172829751,31,0.96,3,2011
2782,MidSnake_2782,04-2011,2.66,0.07,1.382759259,0.276991665,30,2.18,4,2011
2782,MidSnake_2782,05-2011,4.19,0.74,2.331164875,0.298500896,31,2.17,5,2011
2782,MidSnake_2782,06-2011,8.14,1.75,3.615981481,0.797702329,30,5.07,6,2011
2782,MidSnake_2782,07-2011,13.28,3.4,8.994551971,1.501394677,31,5.46,7,2011
2782,MidSnake_2782,08-2011,13.32,6.2,9.634964158,0.837691443,31,4.38,8,2011
2782,MidSnake_2782,09-2011,9.75,4.68,7.104054466,0.821087516,30,3.56,9,2011
2782,MidSnake_2782,10-2011,8.64,-0.004,3.601175627,2.014614755,31,2.75,10,2011
2782,MidSnake_2782,11-2011,1.61,-0.004,0.310511111,0.299177258,30,1.614,11,2011
2782,MidSnake_2782,12-2011,0.3,-0.03,0.043033333,0.01878917,30,0.33,12,2011
2783,MidSnake_2783,01-2011,1.15,-0.03,0.540193548,0.298455111,31,1.094,1,2011
2783,MidSnake_2783,02-2011,1.15,-0.004,0.356880952,0.267680618,28,0.71,2,2011
2783,MidSnake_2783,03-2011,1.48,0.16,0.778960573,0.214131548,31,0.99,3,2011
2783,MidSnake_2783,04-2011,2.39,0.24,1.615722222,0.182986096,30,1.61,4,2011
2783,MidSnake_2783,05-2011,5.61,1.31,2.739139785,0.438738883,31,3.43,5,2011
2783,MidSnake_2783,06-2011,9.04,1.34,4.222685185,0.808826588,30,5.46,6,2011
2783,MidSnake_2783,07-2011,12.89,3.4,8.665770609,1.31646965,31,6.79,7,2011
2783,MidSnake_2783,08-2011,14.45,7.94,10.83100358,0.681005693,31,4.03,8,2011
2783,MidSnake_2783,09-2011,11.71,6.78,9.170407407,0.595509626,30,3.76,9,2011
2783,MidSnake_2783,10-2011,10.51,0.24,4.778602151,2.093247491,31,3.16,10,2011
2783,MidSnake_2783,11-2011,2.58,-0.004,0.338848148,0.319301016,30,1.81,11,2011
2783,MidSnake_2783,12-2011,0.32,0.02,0.080092593,0.030947876,30,0.27,12,2011
2784,MidSnake_2784,01-2011,2.39,-0.004,0.433121864,0.483872407,31,1.74,1,2011
2784,MidSnake_2784,02-2011,3.3,-0.004,0.618738095,0.637813009,28,2.984,2,2011
2784,MidSnake_2784,03-2011,7.49,-0.004,2.952896057,1.052118737,31,3.76,3,2011
2784,MidSnake_2784,04-2011,8.74,2.02,4.960425926,0.75090711,30,5.71,4,2011
2784,MidSnake_2784,05-2011,12.79,3.77,8.002921147,1.012228168,31,6.41,5,2011
2784,MidSnake_2784,06-2011,16.84,5.92,10.89494444,1.526455195,30,6.19,6,2011
2784,MidSnake_2784,07-2011,23.06,9.7,16.78433692,1.598807236,31,8.92,7,2011
2784,MidSnake_2784,08-2011,24.7,12.41,18.32082437,1.055720999,31,8.62,8,2011
2784,MidSnake_2784,09-2011,20.29,8.46,14.44013889,1.557710762,28,8.3,9,2011
2784,MidSnake_2784,10-2011,16.17,0.57,8.083960573,2.903917975,31,4.93,10,2011
2784,MidSnake_2784,11-2011,5.2,-0.11,1.016603704,0.852716606,30,3.05,11,2011
2784,MidSnake_2784,12-2011,0.52,-0.11,-0.08777037,0.027457075,30,0.63,12,2011
2785,MidSnake_2785,01-2011,1.12,-0.004,0.079516129,0.074714296,31,1.1,1,2011
2785,MidSnake_2785,02-2011,1.07,0.02,0.147619048,0.134582273,28,0.97,2,2011
2785,MidSnake_2785,03-2011,5.38,0.07,1.233476703,0.719643487,31,3.77,3,2011
2785,MidSnake_2785,04-2011,7.87,0.32,2.844796296,0.519749004,30,7.16,4,2011
2785,MidSnake_2785,05-2011,9.36,1.2,4.596344086,0.558050818,31,7.76,5,2011
2785,MidSnake_2785,06-2011,11.12,2.79,6.013203704,1.070044517,30,6.31,6,2011
2785,MidSnake_2785,07-2011,18.41,5.07,11.67480287,1.645559842,31,7.93,7,2011
2785,MidSnake_2785,08-2011,19.15,9.9,14.28517921,0.749101346,31,7.26,8,2011
2785,MidSnake_2785,09-2011,17.48,7.21,11.72333333,0.996171118,30,8.29,9,2011
2785,MidSnake_2785,10-2011,14.31,0.07,6.189964158,2.471131261,31,5.08,10,2011
2785,MidSnake_2785,11-2011,4.16,-0.03,0.540033333,0.49439782,30,3.34,11,2011
2785,MidSnake_2785,12-2011,0.49,-0.03,0.00092963,0.010897545,30,0.52,12,2011
2786,MidSnake_2786,01-2011,0.16,0.02,0.057921147,0.013757877,31,0.11,1,2011
2786,MidSnake_2786,02-2011,0.13,0.05,0.071150794,0.020132124,28,0.06,2,2011
2786,MidSnake_2786,03-2011,0.16,0.02,0.067329749,0.014441182,31,0.11,3,2011
2786,MidSnake_2786,04-2011,1.75,0.02,0.345222222,0.191448657,30,1.73,4,2011
2786,MidSnake_2786,05-2011,3.72,0.02,1.255985663,0.391414306,31,2.79,5,2011
2786,MidSnake_2786,06-2011,10.07,0.43,2.766462963,1.319114304,30,7.68,6,2011
2786,MidSnake_2786,07-2011,13.64,2.37,8.441971326,1.400354532,31,7.91,7,2011
2786,MidSnake_2786,08-2011,15.05,6.1,10.15374552,0.672243862,31,7.06,8,2011
2786,MidSnake_2786,09-2011,11.85,3.93,7.547,0.742332577,30,6.39,9,2011
2786,MidSnake_2786,10-2011,9.65,0.02,3.510430108,2.027540873,31,3.58,10,2011
2786,MidSnake_2786,11-2011,1.18,-0.004,0.061177778,0.053410557,30,1.184,11,2011
2786,MidSnake_2786,12-2011,0.07,0.02,0.047888889,0.008472528,30,0.03,12,2011
2787,MidSnake_2787,01-2011,0.1,0.02,0.050483871,0.011692865,31,0.05,1,2011
2787,MidSnake_2787,02-2011,0.13,0.05,0.065972222,0.016990425,28,0.06,2,2011
2787,MidSnake_2787,03-2011,1.26,0.02,0.191971326,0.164239414,31,0.91,3,2011
2787,MidSnake_2787,04-2011,4.94,0.02,1.653314815,0.620479351,30,4.73,4,2011
2787,MidSnake_2787,05-2011,9.48,0.9,4.647455197,0.962838009,31,6.29,5,2011
2787,MidSnake_2787,06-2011,15.98,3.19,9.359314815,2.123954423,30,6.27,6,2011
2787,MidSnake_2787,07-2011,17.32,8.69,13.35456989,0.787613167,31,6.44,7,2011
2787,MidSnake_2787,08-2011,17.67,8.81,12.74107527,1.006509502,31,5.18,8,2011
2787,MidSnake_2787,09-2011,12.43,5.69,9.191703704,0.921134889,30,4.48,9,2011
2787,MidSnake_2787,10-2011,10.46,-0.004,4.773885305,2.46941557,31,3.48,10,2011
2787,MidSnake_2787,11-2011,1.72,-0.004,0.096618519,0.19655381,30,1.42,11,2011
2787,MidSnake_2787,12-2011,0.05,0.02,0.021055556,0.004343563,30,0.03,12,2011
2788,MidSnake_2788,01-2011,0.79,0.07,0.349157706,0.198122456,31,0.7,1,2011
2788,MidSnake_2788,02-2011,0.71,0.07,0.267142857,0.181296877,28,0.24,2,2011
2788,MidSnake_2788,03-2011,1.01,0.13,0.500340502,0.16385503,31,0.46,3,2011
2788,MidSnake_2788,04-2011,1.64,0.21,0.993814815,0.224432197,30,0.66,4,2011
2788,MidSnake_2788,05-2011,4.99,0.82,2.937777778,0.804684011,31,1.94,5,2011
2788,MidSnake_2788,06-2011,7.16,2.53,3.926425926,0.38435185,30,3.57,6,2011
2788,MidSnake_2788,07-2011,10.14,3.32,6.633315412,0.949710022,31,4.54,7,2011
2788,MidSnake_2788,08-2011,10.27,5.69,7.928817204,0.446643742,31,2.99,8,2011
2788,MidSnake_2788,09-2011,8.71,5.17,7.193148148,0.470072608,12,2.64,9,2011
2789,MidSnake_2789,01-2011,4.66,-0.004,1.361136201,1.108149599,31,4.2,1,2011
2789,MidSnake_2789,02-2011,5.77,-0.03,1.337559524,0.995111131,28,4.19,2,2011
2789,MidSnake_2789,03-2011,10.59,-0.004,3.684795699,1.075038572,31,5.68,3,2011
2789,MidSnake_2789,04-2011,10.88,2.2,5.609574074,0.84831532,30,8.26,4,2011
2789,MidSnake_2789,05-2011,16.41,3.16,8.702670251,1.277253583,31,9.4,5,2011
2789,MidSnake_2789,06-2011,19.65,5.82,11.75907407,1.787271224,30,8.97,6,2011
2789,MidSnake_2789,07-2011,22.46,9.04,15.46421147,0.931864185,31,10.89,7,2011
2789,MidSnake_2789,08-2011,23.4,9.87,16.25998208,1.08857237,31,10.55,8,2011
2789,MidSnake_2789,09-2011,19.74,7.31,13.1685,1.134797624,30,10.09,9,2011
2789,MidSnake_2789,10-2011,17.48,2.07,8.604749104,2.398850221,31,6.46,10,2011
2789,MidSnake_2789,11-2011,6.88,-0.004,2.985596296,0.983121798,30,4.29,11,2011
2789,MidSnake_2789,12-2011,2.61,-0.03,0.114244444,0.32784319,30,2.1,12,2011
2790,MidSnake_2790,01-2011,0.13,0.05,0.079283154,0.012435176,31,0.06,1,2011
2790,MidSnake_2790,02-2011,0.13,0.05,0.081031746,0.009091963,28,0.06,2,2011
2790,MidSnake_2790,03-2011,0.41,0.05,0.091594982,0.020185733,31,0.36,3,2011
2790,MidSnake_2790,04-2011,5.74,0.02,1.165222222,0.865115084,30,5.19,4,2011
2790,MidSnake_2790,05-2011,9.82,0.66,4.078673835,0.77477559,31,6.66,5,2011
2790,MidSnake_2790,06-2011,14.76,2.39,7.174648148,1.58299939,30,8.67,6,2011
2790,MidSnake_2790,07-2011,17.86,5.89,12.48971326,1.121161324,31,8.61,7,2011
2790,MidSnake_2790,08-2011,18.93,9.97,13.83894265,0.66860972,31,7.06,8,2011
2790,MidSnake_2790,09-2011,15.58,7.49,11.22607407,0.829951964,30,6.3,9,2011
2790,MidSnake_2790,10-2011,12.6,1.26,5.854426523,2.310727009,31,4.04,10,2011
2790,MidSnake_2790,11-2011,3.35,0.02,0.4855,0.560807102,30,2.2,11,2011
2790,MidSnake_2790,12-2011,0.16,-0.98,-0.097801347,0.275822953,27,0.78,12,2011
2791,MidSnake_2791,01-2011,0.07,-0.004,0.041401434,0.016350071,31,0.074,1,2011
2791,MidSnake_2791,02-2011,0.1,-0.004,0.045857143,0.013356628,28,0.05,2,2011
2791,MidSnake_2791,03-2011,0.24,-0.004,0.060971326,0.025267995,31,0.244,3,2011
2791,MidSnake_2791,04-2011,6.12,-0.004,0.876555556,0.861475269,30,6.004,4,2011
2791,MidSnake_2791,05-2011,12.72,0.19,4.826218638,1.416750022,31,9.53,5,2011
2791,MidSnake_2791,06-2011,17.27,2.34,9.189037037,1.97825514,30,9.98,6,2011
2791,MidSnake_2791,07-2011,20.1,8.14,14.63336918,0.963140054,31,8.49,7,2011
2791,MidSnake_2791,08-2011,19.79,9.33,14.45177419,0.826301635,31,8.6,8,2011
2791,MidSnake_2791,09-2011,15.43,6.12,10.75866667,0.873386277,30,8.17,9,2011
2791,MidSnake_2791,10-2011,12.67,-0.06,5.709799283,2.515475219,31,5.35,10,2011
2791,MidSnake_2791,11-2011,2.87,-0.14,0.173740741,0.397178446,30,2.35,11,2011
2791,MidSnake_2791,12-2011,0.05,-0.004,-0.000922222,0.006893655,30,0.054,12,2011
2792,MidSnake_2792,01-2011,4.11,0.02,1.329050179,0.808817943,31,2.12,1,2011
2792,MidSnake_2792,02-2011,5.1,0.38,2.003611111,0.844209038,28,2.92,2,2011
2792,MidSnake_2792,03-2011,9.36,1.28,4.637992832,0.903192186,31,4.31,3,2011
2792,MidSnake_2792,04-2011,8.54,2.79,5.515555556,0.729441869,30,4.01,4,2011
2792,MidSnake_2792,05-2011,10.61,4.19,7.03327957,0.63651403,31,5.46,5,2011
2792,MidSnake_2792,06-2011,13.06,5.74,8.955259259,0.870469842,30,4.9,6,2011
2792,MidSnake_2792,07-2011,19,7.51,13.61645161,1.907851708,31,4.73,7,2011
2792,MidSnake_2792,08-2011,21.98,13.49,17.2512724,0.793602613,31,5.5,8,2011
2792,MidSnake_2792,09-2011,18.36,10.73,14.50059259,0.939140674,30,5.26,9,2011
2792,MidSnake_2792,10-2011,15.84,2.77,8.619659498,2.74299673,31,3.09,10,2011
2792,MidSnake_2792,11-2011,6.43,0.27,2.448833333,0.92456522,30,2.5,11,2011
2792,MidSnake_2792,12-2011,2.28,0.07,0.507,0.284772829,30,1.46,12,2011
2793,MidSnake_2793,01-2011,3,-0.004,1.269734767,0.672511288,31,2.53,1,2011
2793,MidSnake_2793,02-2011,3.27,-0.08,1.020075397,0.704479529,28,1.8,2,2011
2793,MidSnake_2793,03-2011,5.51,0.19,2.098799283,0.464293926,31,3.2,3,2011
2793,MidSnake_2793,04-2011,5.69,1.12,2.853018519,0.27279382,30,4.41,4,2011
2793,MidSnake_2793,05-2011,7.34,1.72,3.921863799,0.406863632,31,4.91,5,2011
2793,MidSnake_2793,06-2011,10.71,3.08,5.590592593,0.83412722,30,5.5,6,2011
2793,MidSnake_2793,07-2011,14.45,4.66,9.107293907,1.110016709,31,6.83,7,2011
2793,MidSnake_2793,08-2011,15.39,7.26,10.85971326,0.684260841,31,6.06,8,2011
2793,MidSnake_2793,09-2011,13.52,6.17,9.218111111,0.735380757,30,5.51,9,2011
2793,MidSnake_2793,10-2011,11.32,0.98,5.702921147,1.96298929,31,3.3,10,2011
2793,MidSnake_2793,11-2011,3.22,0.02,1.35662963,0.596896239,30,2.36,11,2011
2793,MidSnake_2793,12-2011,1.37,0.02,0.433222222,0.235000403,30,1.13,12,2011
2794,MidSnake_2794,01-2011,6.33,0.05,2.098924731,2.359525537,31,3.98,1,2011
2794,MidSnake_2794,02-2011,4.81,2.5,3.450416667,0.426663281,28,1.79,2,2011
2794,MidSnake_2794,03-2011,8.02,0.55,3.49109319,0.707134519,31,4.83,3,2011
2794,MidSnake_2794,04-2011,7.82,1.45,4.29887037,0.599577055,30,5.47,4,2011
2794,MidSnake_2794,05-2011,10.34,2.77,5.978817204,0.606537969,31,6.02,5,2011
2794,MidSnake_2794,06-2011,13.61,4.53,8.302981481,1.051414852,30,6.07,6,2011
2794,MidSnake_2794,07-2011,18.96,6.68,13.19666667,1.702993854,31,6.5,7,2011
2794,MidSnake_2794,08-2011,20.74,11.71,16.05824373,0.816084954,31,6.37,8,2011
2794,MidSnake_2794,09-2011,16.72,10.34,13.55152778,0.384624092,8,5.58,9,2011
2795,MidSnake_2795,01-2011,2.69,0.02,0.375573477,0.424771822,31,2.21,1,2011
2795,MidSnake_2795,02-2011,4.11,0.02,0.896626984,0.528977798,28,3.76,2,2011
2795,MidSnake_2795,03-2011,9.95,-0.004,3.449204301,1.397395373,31,5.34,3,2011
2795,MidSnake_2795,04-2011,8.86,2.1,5.355444444,0.71561544,30,5.53,4,2011
2795,MidSnake_2795,05-2011,10.32,3.95,6.902383513,0.663465993,31,5.89,5,2011
2795,MidSnake_2795,06-2011,12.72,5.41,8.844796296,0.884580224,30,4.73,6,2011
2795,MidSnake_2795,07-2011,19.5,7.44,13.65476703,1.8510464,31,6.53,7,2011
2795,MidSnake_2795,08-2011,22.03,12.53,16.73681004,0.769088887,31,7.15,8,2011
2795,MidSnake_2795,09-2011,18.5,10.34,14.30403704,0.721786443,30,6.61,9,2011
2795,MidSnake_2795,10-2011,15.93,2.15,8.517885305,2.620490084,31,4.2,10,2011
2795,MidSnake_2795,11-2011,6.15,0.02,1.8525,1.000127671,30,3.18,11,2011
2795,MidSnake_2795,12-2011,1.8,-0.004,0.203381481,0.238848373,30,1.02,12,2011
2796,MidSnake_2796,01-2011,1.69,-0.004,0.621616487,0.408884295,31,1.094,1,2011
2796,MidSnake_2796,02-2011,2.02,-0.004,0.518285714,0.35440425,28,1.06,2,2011
2796,MidSnake_2796,03-2011,2.18,0.05,1.045394265,0.30531749,31,1.21,3,2011
2796,MidSnake_2796,04-2011,3.74,0.85,2.142555556,0.25391199,30,2.49,4,2011
2796,MidSnake_2796,05-2011,6.2,1.58,3.381379928,0.386392567,31,3.14,5,2011
2796,MidSnake_2796,06-2011,9.46,2.45,4.630759259,0.657487712,30,5.09,6,2011
2796,MidSnake_2796,07-2011,11.15,3.67,7.528154122,0.659294507,31,5.58,7,2011
2796,MidSnake_2796,08-2011,11.22,6,8.459623656,0.457348828,31,3.85,8,2011
2796,MidSnake_2796,09-2011,9.36,5.2,7.170444444,0.383438416,30,3.53,9,2011
2796,MidSnake_2796,10-2011,8.64,0.49,4.383637993,1.607801773,31,2.42,10,2011
2796,MidSnake_2796,11-2011,2.55,-0.03,0.635011111,0.439251398,30,1.81,11,2011
2796,MidSnake_2796,12-2011,0.66,-0.004,0.16762963,0.128708211,30,0.664,12,2011
2797,MidSnake_2797,01-2011,1.31,0.05,0.206075269,0.225783544,31,0.8,1,2011
2797,MidSnake_2797,02-2011,1.07,0.07,0.280674603,0.278717807,28,0.64,2,2011
2797,MidSnake_2797,03-2011,2.02,0.05,0.683243728,0.389275102,31,1.39,3,2011
2797,MidSnake_2797,04-2011,3.4,0.16,1.556259259,0.280559897,30,2.7,4,2011
2797,MidSnake_2797,05-2011,6.23,0.88,2.95297491,0.586256232,31,3.78,5,2011
2797,MidSnake_2797,06-2011,11.32,2.5,5.450555556,1.236417358,30,5.88,6,2011
2797,MidSnake_2797,07-2011,13.13,5.17,9.657670251,0.761435365,31,5.56,7,2011
2797,MidSnake_2797,08-2011,13.95,6.81,10.37657706,0.75336103,31,4.72,8,2011
2797,MidSnake_2797,09-2011,11.22,5.07,8.06930719,0.805222569,30,4.3,9,2011
2797,MidSnake_2797,10-2011,10.36,0.05,4.520645161,2.217760503,31,3.01,10,2011
2797,MidSnake_2797,11-2011,2.12,0.02,0.224055556,0.285816932,30,1.99,11,2011
2797,MidSnake_2797,12-2011,0.46,0.05,0.070111111,0.006986882,30,0.41,12,2011
2798,MidSnake_2798,01-2011,2.23,-0.06,0.7339319,0.431944306,31,1.48,1,2011
2798,MidSnake_2798,02-2011,2.34,-0.03,0.621583333,0.465800825,28,1.47,2,2011
2798,MidSnake_2798,03-2011,2.71,0.1,1.205430108,0.29999879,31,2.05,3,2011
2798,MidSnake_2798,04-2011,3.53,0.16,1.689314815,0.207326773,30,3.18,4,2011
2798,MidSnake_2798,05-2011,4.71,0.88,2.262741935,0.291045509,31,3.2,5,2011
2798,MidSnake_2798,06-2011,6.56,0.49,2.866148148,0.48033595,30,4.27,6,2011
2798,MidSnake_2798,07-2011,12.63,2.34,6.429121864,1.696612546,31,6.56,7,2011
2798,MidSnake_2798,08-2011,13.76,6.1,9.484426523,0.5723535,31,5.74,8,2011
2798,MidSnake_2798,09-2011,11.02,5.28,8.028240741,0.364557133,6,5.23,9,2011
2799,MidSnake_2799,01-2011,3.67,0.02,1.226379928,0.835872993,31,2.4,1,2011
2799,MidSnake_2799,02-2011,4.45,-0.004,1.32527381,0.921279826,28,2.15,2,2011
2799,MidSnake_2799,03-2011,6.76,0.41,2.983835125,0.677025058,31,3.54,3,2011
2799,MidSnake_2799,04-2011,8.12,0.93,3.799481481,0.492142364,30,6.67,4,2011
2799,MidSnake_2799,05-2011,8.91,2.1,4.893369176,0.418779825,31,6.31,5,2011
2799,MidSnake_2799,06-2011,9.8,3.3,5.837666667,0.538756163,30,5.77,6,2011
2799,MidSnake_2799,07-2011,14.31,4.37,8.897365591,1.341550658,31,6.4,7,2011
2799,MidSnake_2799,08-2011,16.32,7.41,11.36021505,0.604964453,31,6.68,8,2011
2799,MidSnake_2799,09-2011,13.71,6.3,9.615777778,0.542848815,30,6.46,9,2011
2799,MidSnake_2799,10-2011,12.58,1.34,6.259444444,1.91393394,31,4.17,10,2011
2799,MidSnake_2799,11-2011,4.55,-0.004,1.951540741,0.849594767,30,2.69,11,2011
2799,MidSnake_2799,12-2011,2.26,-0.004,0.534803704,0.461428499,30,1.61,12,2011
2800,MidSnake_2800,07-2011,11.88,4.86,8.219490741,0.832412031,12,5.5,7,2011
2800,MidSnake_2800,08-2011,13.01,6.56,9.435591398,0.537841574,31,4.51,8,2011
2800,MidSnake_2800,09-2011,10.46,5.77,8.02262963,0.379884086,30,4.03,9,2011
2800,MidSnake_2800,10-2011,9.46,1.18,5.002491039,1.603469912,31,2.86,10,2011
2800,MidSnake_2800,11-2011,3.24,-0.5,1.097559259,0.644800183,30,2.11,11,2011
2800,MidSnake_2800,12-2011,1.48,-0.5,0.048407407,0.396973566,30,1.27,12,2011
2801,MidSnake_2801,01-2011,1.88,0.05,0.555250896,0.412313752,31,1.54,1,2011
2801,MidSnake_2801,02-2011,2.71,0.02,0.572678571,0.530118807,28,1.41,2,2011
2801,MidSnake_2801,03-2011,4.45,0.02,1.48797491,0.420601924,31,3.09,3,2011
2801,MidSnake_2801,04-2011,5.59,0.68,2.652203704,0.42794701,30,4.28,4,2011
2801,MidSnake_2801,05-2011,6.88,1.48,3.837831541,0.37395639,31,4.29,5,2011
2801,MidSnake_2801,06-2011,9.75,2.53,5.052444444,0.783388773,30,5.65,6,2011
2801,MidSnake_2801,07-2011,14.48,4.27,9.540430108,1.368117671,31,6.08,7,2011
2801,MidSnake_2801,08-2011,15.29,7.39,11.04252688,0.730128277,31,5.54,8,2011
2801,MidSnake_2801,09-2011,13.25,5.97,8.923037037,0.80476301,30,5.36,9,2011
2801,MidSnake_2801,10-2011,11.41,0.21,4.955125448,2.170472212,31,3.34,10,2011
2801,MidSnake_2801,11-2011,2.71,0.02,0.787851852,0.518827204,30,2.05,11,2011
2801,MidSnake_2801,12-2011,0.43,0.02,0.097222222,0.068507783,30,0.38,12,2011
2802,MidSnake_2802,01-2011,3.67,-0.004,1.296143369,0.849522339,31,2.29,1,2011
2802,MidSnake_2802,02-2011,4.08,-0.004,0.974746032,0.882091147,28,2.21,2,2011
2802,MidSnake_2802,03-2011,7.49,-0.004,2.513039427,0.680545946,31,4.52,3,2011
2802,MidSnake_2802,04-2011,8.14,0.82,3.682074074,0.502030359,30,6.64,4,2011
2802,MidSnake_2802,05-2011,9.13,2.15,4.776379928,0.493202057,31,6.98,5,2011
2802,MidSnake_2802,06-2011,12.19,3.38,6.777574074,1.13476242,30,6.16,6,2011
2802,MidSnake_2802,07-2011,13.88,5.82,9.580537634,0.680723569,31,6.23,7,2011
2802,MidSnake_2802,08-2011,14.57,7.31,10.75992832,0.651550031,31,5.07,8,2011
2802,MidSnake_2802,09-2011,12.99,6.71,9.566055556,0.727491584,30,4.85,9,2011
2802,MidSnake_2802,10-2011,11.58,1.31,6.073225806,2.044613497,31,2.91,10,2011
2802,MidSnake_2802,11-2011,3.93,-0.004,1.490640741,0.795854711,30,2.57,11,2011
2802,MidSnake_2802,12-2011,2.07,-0.004,0.40422963,0.436119127,30,1.75,12,2011
2803,MidSnake_2803,01-2011,2.37,0.24,1.640949821,0.430426293,31,1.88,1,2011
